,Planet Name,Full Phase Curve Noise Estimate 1.1-1.1425um,Full Phase Curve Noise Estimate 1.1425-1.185um,Full Phase Curve Noise Estimate 1.185-1.2275um,Full Phase Curve Noise Estimate 1.2275-1.27um,Full Phase Curve Noise Estimate 1.27-1.3125um,Full Phase Curve Noise Estimate 1.3125-1.355um,Full Phase Curve Noise Estimate 1.355-1.3975um,Full Phase Curve Noise Estimate 1.3975-1.44um,Full Phase Curve Noise Estimate 1.44-1.4825um,Full Phase Curve Noise Estimate 1.4825-1.525um,Full Phase Curve Noise Estimate 1.525-1.5675um,Full Phase Curve Noise Estimate 1.5675-1.61um,Full Phase Curve Noise Estimate 1.61-1.6525um,Full Phase Curve Noise Estimate 1.6525-1.695um,Full Phase Curve Noise Estimate 1.695-1.7375um,Full Phase Curve Noise Estimate 1.7375-1.78um,Full Phase Curve Noise Estimate 1.78-1.8225um,Full Phase Curve Noise Estimate 1.8225-1.865um,Full Phase Curve Noise Estimate 1.865-1.9075um,Full Phase Curve Noise Estimate 1.9075-1.95um
640,TOI-2145b,4.2029504262941125e-06,4.334394364700491e-06,4.4696781854798185e-06,4.6085581013179895e-06,4.750825770618923e-06,4.896301664433017e-06,5.044829884385136e-06,5.196274074157901e-06,5.350514164112821e-06,5.507443757070347e-06,5.666968012161564e-06,5.829001919006331e-06,5.993468880306365e-06,6.160299540018438e-06,6.329430808500763e-06,6.500805046730432e-06,6.674369379817324e-06,6.850075116256894e-06,7.02787725416001e-06,7.207734059421158e-06
641,TOI-2152Ab,1.5219779999254279e-05,1.572800630943881e-05,1.6249546187616958e-05,1.678364637783108e-05,1.7329659137268424e-05,1.7887022850386612e-05,1.8455246829640588e-05,1.903389928231258e-05,1.9622597697384976e-05,2.022100110065653e-05,2.0828803765545445e-05,2.14457300679956e-05,2.2071530247933925e-05,2.2705976894551516e-05,2.334886201368454e-05,2.399999456650164e-05,2.4659198392249235e-05,2.5326310445858515e-05,2.6001179295177908e-05,2.668366383345565e-05
642,TOI-1246b,1.9657064496217457e-05,2.014645369920016e-05,2.06570266161418e-05,2.1187012498948923e-05,2.173491969572563e-05,2.229948108432192e-05,2.2879611844112016e-05,2.3474376439202126e-05,2.4082962556915912e-05,2.4704660353454653e-05,2.5338845788948973e-05,2.5984967142430415e-05,2.6642534020712592e-05,2.7311108338872016e-05,2.7990296871170108e-05,2.8679745061755487e-05,2.9379131852706428e-05,3.0088165338817494e-05,3.080657909826239e-05,3.1534129078922864e-05
643,HD15906c,3.1064732465977664e-06,3.173626126982818e-06,3.244472222696653e-06,3.318668192857034e-06,3.3959264764038554e-06,3.476004182453751e-06,3.5586945305608287e-06,3.64382018611524e-06,3.731228020622563e-06,3.820784954850407e-06,3.912374633176552e-06,4.005894741927721e-06,4.101254831024328e-06,4.198374532199069e-06,4.297182092092151e-06,4.397613157161538e-06,4.499609761347541e-06,4.603119478037443e-06,4.708094705978249e-06,4.81449206502021e-06
644,TOI-2497b,5.011144034804768e-06,5.192517712624425e-06,5.378079093131673e-06,5.567628712636035e-06,5.760993356633625e-06,5.9580213767661184e-06,6.158578999722449e-06,6.362547389983204e-06,6.569820291492444e-06,6.780302118287076e-06,6.99390639648083e-06,7.210554483575089e-06,7.430174508427669e-06,7.6527004881174e-06,7.878071587633675e-06,8.10623149565728e-06,8.337127895304922e-06,8.570712013022298e-06,8.806938232157556e-06,9.045763760358613e-06
645,TOI-2445b,8.999267714253767e-05,9.021310776234062e-05,9.063094325977982e-05,9.122005859986412e-05,9.195910863570184e-05,9.283049051269116e-05,9.381956243964422e-05,9.49140485013947e-05,9.610358023651695e-05,9.737933996680073e-05,9.873378067523314e-05,0.0001001604040708142,0.00010165358331187935,0.00010320842031553842,0.00010482063007995776,0.00010648644627254154,0.00010820254368509738,0.00010996597416132156,0.00011177411335675347,0.00011362461626335123
646,TOI-1422b,7.605959644073594e-06,7.830002432102547e-06,8.061295565328198e-06,8.299335942316742e-06,8.543695612813794e-06,8.794007517412029e-06,9.049954378500075e-06,9.311259959540147e-06,9.577682123875601e-06,9.849007274883114e-06,1.0125045866582956e-05,1.0405628751180292e-05,1.0690604186415753e-05,1.0979835367157487e-05,1.1273198376587793e-05,1.157058047555242e-05,1.1871878666228895e-05,1.2176998479697877e-05,1.2485852947339448e-05,1.2798361723987076e-05
647,TOI-2154b,1.7576678336304356e-05,1.813537348594088e-05,1.8709949128971526e-05,1.9299423583641272e-05,1.990295671055092e-05,2.0519823536376213e-05,2.1149393630226213e-05,2.1791114819036293e-05,2.2444500211262528e-05,2.3109117768432703e-05,2.3784581857353492e-05,2.44705463555683e-05,2.516669898491887e-05,2.587275662362688e-05,2.6588461403705787e-05,2.7313577442969825e-05,2.8047888093160953e-05,2.8791193610400586e-05,2.954330917322706e-05,3.03040631882789e-05
648,HAT-P-60b,7.779271201139787e-06,8.023931759757726e-06,8.275672104185535e-06,8.534046820581266e-06,8.798675072922e-06,9.069228535607506e-06,9.345421963138951e-06,9.62700574779918e-06,9.91375999231628e-06,1.020548974870995e-05,1.0502021163283733e-05,1.0803198331907282e-05,1.1108880716657902e-05,1.1418941009550563e-05,1.173326335494122e-05,1.205174186164625e-05,1.237427935059682e-05,1.27007862951519e-05,1.3031179919916008e-05,1.3365383430680327e-05
649,TOI-1386b,5.2494053620926864e-06,5.402602399900327e-06,5.560837189151689e-06,5.723755742107997e-06,5.891057145339461e-06,6.062483468757995e-06,6.237811907840368e-06,6.416848603503399e-06,6.599423736213395e-06,6.785387597851903e-06,6.974607421013599e-06,7.166964800296123e-06,7.3623535801441715e-06,7.560678113270304e-06,7.76185181558894e-06,7.965795960047758e-06,8.172438664198086e-06,8.381714035853556e-06,8.593561448504147e-06,8.807924923821974e-06
650,K2-39b,8.26367488590285e-06,8.451366149634013e-06,8.648558276144066e-06,8.854396923753507e-06,9.068165231096653e-06,9.289256598645364e-06,9.517153687033874e-06,9.751412042697576e-06,9.991647207496085e-06,1.023752447958136e-05,1.0488750711911318e-05,1.0745067691366324e-05,1.1006246754587569e-05,1.1272084379340983e-05,1.1542398551252402e-05,1.1817025751250425e-05,1.209581844326882e-05,1.2378642967707068e-05,1.2665377765989187e-05,1.2955911876842882e-05
651,Kepler-444e,3.7927985235818114e-06,3.884122146000233e-06,3.9796319697110725e-06,4.078967966566202e-06,4.181827314201821e-06,4.287953157739605e-06,4.39712592238244e-06,4.509156528273616e-06,4.623881040148592e-06,4.741156410674681e-06,4.860857065701629e-06,4.982872143577191e-06,5.107103246970818e-06,5.2334625995252616e-06,5.36187152470393e-06,5.492259182895713e-06,5.624561516919105e-06,5.758720366759097e-06,5.894682722556736e-06,6.0324000911841226e-06
652,Kepler-102e,8.299609785306421e-06,8.489465491111442e-06,8.6888166017404e-06,8.896813624299223e-06,9.11274356649699e-06,9.336002936552817e-06,9.566076905504024e-06,9.802523057355233e-06,1.004495859421617e-05,1.029305017114147e-05,1.0546505752439896e-05,1.0805068036319885e-05,1.1068509106869273e-05,1.1336626054313887e-05,1.1609237365008242e-05,1.1886179927712431e-05,1.2167306536636993e-05,1.2452483797470232e-05,1.2741590362283311e-05,1.303451543436858e-05
653,TOI-615b,1.3972523865481843e-05,1.4451891312110138e-05,1.4943281122369074e-05,1.544604871314648e-05,1.595963813536415e-05,1.648356593280563e-05,1.7017408466028464e-05,1.7560791860798217e-05,1.8113383965580387e-05,1.8674887862212998e-05,1.9245036588442e-05,1.9823588814192973e-05,2.041032527452982e-05,2.100504580753981e-05,2.160756687929891e-05,2.2217719503683525e-05,2.2835347484314472e-05,2.3460305920900793e-05,2.4092459933849624e-05,2.473168357004073e-05
654,K2-24c,4.0305682888566935e-06,4.1470044090021045e-06,4.267337287842842e-06,4.391289418865449e-06,4.518625067379721e-06,4.64914231176834e-06,4.782666848823935e-06,4.919047123743579e-06,5.058150465822499e-06,5.199859995540085e-06,5.3440721289866095e-06,5.490694548986721e-06,5.639644543901367e-06,5.790847638371768e-06,5.944236457581242e-06,6.0997497796001005e-06,6.257331740213464e-06,6.416931162135718e-06,6.578500986288877e-06,6.741997787293857e-06
655,Wolf503b,6.374447986096422e-06,6.50984553183802e-06,6.652910216155909e-06,6.802921412025597e-06,6.959275937405631e-06,7.121464616605937e-06,7.2890542302365335e-06,7.461673468022765e-06,7.639001889782968e-06,7.820761171486577e-06,8.006708104572014e-06,8.196628953084818e-06,8.390334871597219e-06,8.587658158647276e-06,8.788449173338397e-06,8.992573782104626e-06,9.199911232210582e-06,9.41035237094253e-06,9.623798146543671e-06,9.840158340097579e-06
656,K2-79b,1.0970332467954448e-05,1.129880947270048e-05,1.1637621478179883e-05,1.1986067567314647e-05,1.2343550809814226e-05,1.2709558600675447e-05,1.3083647332050691e-05,1.346543032424528e-05,1.3854568234843353e-05,1.4250761371354576e-05,1.4653743479918574e-05,1.5063276688764664e-05,1.5479147362581053e-05,1.5901162681045537e-05,1.6329147797283065e-05,1.6762943463951566e-05,1.720240403886709e-05,1.7647395800570767e-05,1.8097795518484633e-05,1.855348923334634e-05
657,K2-99b,6.728610804292838e-06,6.9324463999893855e-06,7.142568343301217e-06,7.358557460936497e-06,7.580056450357525e-06,7.80675821241395e-06,8.038396750459021e-06,8.274740000761256e-06,8.515584132159373e-06,8.760748974836928e-06,9.010074325066414e-06,9.263416935553061e-06,9.520648046836385e-06,9.781651349005309e-06,1.0046321288158445e-05,1.031456165096118e-05,1.0586284374999357e-05,1.0861408543593098e-05,1.113985953218281e-05,1.1421568279951523e-05
658,K2-32d,6.774268044749374e-06,6.948955581652937e-06,7.130760048875706e-06,7.319105609831775e-06,7.513506352950287e-06,7.713548804966858e-06,7.918878381398078e-06,8.129188780123283e-06,8.344213599865655e-06,8.56371965828443e-06,8.787501621092883e-06,9.015377651677174e-06,9.24718586184544e-06,9.482781396517554e-06,9.722034023823983e-06,9.964826130987002e-06,1.0211051048167635e-05,1.0460611639050847e-05,1.0713419109664905e-05,1.09693919967571e-05
659,TOI-942b,1.8067356034921253e-05,1.8491100151568363e-05,1.8935158739393982e-05,1.9397747913385664e-05,1.987736891628849e-05,2.0372751903052283e-05,2.0882812521997442e-05,2.1406618030563448e-05,2.1943360596700418e-05,2.2492336073368957e-05,2.3052926983093437e-05,2.3624588770940147e-05,2.4206838616836745e-05,2.479924626821239e-05,2.5401426479591672e-05,2.601303273949079e-05,2.6633752035504942e-05,2.72633004620074e-05,2.7901419515845154e-05,2.854787295698731e-05
660,HD221416b,1.872840413274932e-06,1.918438903715961e-06,1.9660882090882778e-06,2.0156135690565113e-06,2.066867918930945e-06,2.119726457268549e-06,2.1740824449886576e-06,2.2298439232024942e-06,2.2869311242328044e-06,2.3452744112032166e-06,2.4048126246453856e-06,2.4654917454067363e-06,2.5272638054748884e-06,2.5900859946847463e-06,2.653919923366846e-06,2.718731010023123e-06,2.7844879699177315e-06,2.8511623856364785e-06,2.9187283446250036e-06,2.987162131767565e-06
661,K2-32b,1.2544287278963753e-05,1.286776586476777e-05,1.3204423264560065e-05,1.3553193169846256e-05,1.3913175791262125e-05,1.4283605477466997e-05,1.4663825624737013e-05,1.5053269036473165e-05,1.545144240267859e-05,1.5857913926699898e-05,1.62723033796675e-05,1.669427404465394e-05,1.7123526144329417e-05,1.7559791442520372e-05,1.8002828781662115e-05,1.8452420371661053e-05,1.890836868606927e-05,1.9370493852193066e-05,1.9838631445317823e-05,2.0312630615427287e-05
662,K2-129b,1.0791396588924726e-05,1.0843632979413333e-05,1.0917834534917727e-05,1.1011176195964867e-05,1.1121343641875336e-05,1.1246423469448501e-05,1.1384820281283053e-05,1.1535193357117603e-05,1.169640775954315e-05,1.1867496205661665e-05,1.2047629057238042e-05,1.223609049582164e-05,1.2432259454958014e-05,1.2635594244024736e-05,1.2845620060899127e-05,1.3061918783041853e-05,1.3284120568869565e-05,1.3511896907501282e-05,1.374495483494516e-05,1.3983032095512503e-05
663,TOI-2136b,1.4729943624746459e-05,1.477750041399155e-05,1.485659419414638e-05,1.4963088709733212e-05,1.5093601581328204e-05,1.5245341158760105e-05,1.541598357598399e-05,1.5603579006381617e-05,1.5806479402737764e-05,1.602328223457891e-05,1.62527862696831e-05,1.649395651739399e-05,1.674589620849514e-05,1.700782422817875e-05,1.7279056810714063e-05,1.755899259114348e-05,1.784710032110941e-05,1.8142908713783346e-05,1.8445998001598585e-05,1.8755992880514797e-05
664,HD15337c,2.7815776835116213e-06,2.850403343558151e-06,2.922239923364052e-06,2.996834370626723e-06,3.0739735792668273e-06,3.1534765723841605e-06,3.235188454032445e-06,3.318975681269112e-06,3.404722332903459e-06,3.4923271386220737e-06,3.5817010939084026e-06,3.672765530397743e-06,3.76545054335619e-06,3.859693701444558e-06,3.955438981296719e-06,4.052635882413522e-06,4.151238687650527e-06,4.251205842006659e-06,4.352499428112845e-06,4.45508472121146e-06
665,WASP-187b,9.364563474849871e-06,9.656146048932156e-06,9.956310399762689e-06,1.0264507839072837e-05,1.0580269630264139e-05,1.0903192010263946e-05,1.1232924490479964e-05,1.1569160628535133e-05,1.191163068200794e-05,1.2260095710225182e-05,1.2614342800733718e-05,1.2974181176995593e-05,1.3339439002256733e-05,1.370996073766081e-05,1.4085604944835195e-05,1.4466242447365232e-05,1.485175478393553e-05,1.524203289996063e-05,1.56369760353595e-05,1.60364907745359e-05
666,TOI-4406b,6.273726172631558e-06,6.471256155212978e-06,6.6744913939844766e-06,6.88307360253555e-06,7.09669641067363e-06,7.315095665819907e-06,7.5380418533990065e-06,7.765334114754736e-06,7.996795482546251e-06,8.232269053366526e-06,8.471614888635386e-06,8.714707486383124e-06,8.96143370424298e-06,9.2116910418195e-06,9.465386211375716e-06,9.722433941417512e-06,9.982755969627592e-06,1.0246280190686286e-05,1.0512939931526263e-05,1.0782673332011178e-05
667,TOI-2338b,1.2140523342566348e-05,1.2479123680937747e-05,1.2829767077631576e-05,1.3191557652374239e-05,1.3563736103106292e-05,1.3945653504166777e-05,1.4336750942477273e-05,1.4736543531007466e-05,1.5144607740871738e-05,1.5560571275485342e-05,1.5984104910698538e-05,1.6414915869057503e-05,1.6852742401283695e-05,1.7297349325222412e-05,1.7748524329816842e-05,1.8206074894611256e-05,1.8669825707767812e-05,1.9139616490338638e-05,1.9615300153563524e-05,2.009674123068808e-05
668,K2-353b,1.2920862005040537e-05,1.3290623329861973e-05,1.3672962630338159e-05,1.4066973278205412e-05,1.447188560024448e-05,1.4887040734716845e-05,1.5311870290896657e-05,1.574588036439867e-05,1.6188638858220687e-05,1.6639765338411655e-05,1.7098922851785544e-05,1.756581127605143e-05,1.8040161876842206e-05,1.8521732822742458e-05,1.901030546636986e-05,1.9505681242283512e-05,2.0007679064826946e-05,2.0516133133677475e-05,2.1030891073845085e-05,2.155181235155395e-05
669,TOI-1411b,1.0305542832579861e-05,1.0476397603470543e-05,1.066162432735544e-05,1.0859703232393776e-05,1.106937109075225e-05,1.1289568804265488e-05,1.1519401278761092e-05,1.175810637129776e-05,1.2005030616512148e-05,1.2259610074555833e-05,1.2521355088389848e-05,1.2789838053877063e-05,1.3064683532618458e-05,1.334556020183823e-05,1.3632174256157573e-05,1.3924263965363342e-05,1.4221595159012886e-05,1.4523957459037414e-05,1.4831161119773016e-05,1.5143034364169305e-05
670,NGTS-13b,3.0636375933374074e-05,3.1535095934843005e-05,3.246310707672442e-05,3.341836541729128e-05,3.439913283863542e-05,3.5403918963996736e-05,3.6431435918708754e-05,3.748056274192804e-05,3.855031713005386e-05,3.963983280712447e-05,4.0748341255087214e-05,4.1875156852291736e-05,4.301966469852345e-05,4.418131057428684e-05,4.53595926080762e-05,4.6554054319978544e-05,4.7764278781620285e-05,4.898988368717572e-05,5.023051717226837e-05,5.148585425022608e-05
671,K2-280b,1.328337990472766e-05,1.3646895356056021e-05,1.402377211950546e-05,1.4412994236535385e-05,1.4813701614464616e-05,1.522516002001153e-05,1.5646737776385034e-05,1.6077887482787165e-05,1.6518131538884704e-05,1.6967050581860574e-05,1.742427417451261e-05,1.788947324882384e-05,1.8362353930095492e-05,1.884265245539695e-05,1.93301309658947e-05,1.982457400191286e-05,2.0325785566834184e-05,2.0833586654332862e-05,2.1347813155233358e-05,2.186831407715276e-05
672,HD93963Ac,7.1357257672572e-06,7.351778203209486e-06,7.574499892792393e-06,7.803445777873968e-06,8.038236507497855e-06,8.278546045521551e-06,8.524092004462471e-06,8.77462803078188e-06,9.029937750773844e-06,9.28982991575856e-06,9.55413447767392e-06,9.822699392851764e-06,1.0095388000447164e-05,1.0372076857891452e-05,1.0652653942482288e-05,1.0937017148321446e-05,1.1225073023051507e-05,1.1516735700488252e-05,1.1811925994219162e-05,1.2110570624197781e-05
673,HATS-37Ab,2.3023127418393565e-05,2.3625875659065672e-05,2.4252546160299828e-05,2.4901232044087844e-05,2.5570322955952563e-05,2.6258447543969022e-05,2.6964428864074226e-05,2.76872494534026e-05,2.8426023716232844e-05,2.9179975898887224e-05,2.994842237783702e-05,3.073075730673841e-05,3.152644090150459e-05,3.2334989813752926e-05,3.3155969169880956e-05,3.3988985947960563e-05,3.4833683436304474e-05,3.5689736572088766e-05,3.655684800025519e-05,3.7434744725240746e-05
674,K2-33b,2.1424313838657956e-05,2.1558845254663814e-05,2.1735042222538e-05,2.1947644689456857e-05,2.2192336514279486e-05,2.246554368419963e-05,2.2764281723095194e-05,2.3086038959654058e-05,2.3428686269916295e-05,2.379040659597291e-05,2.416963939915265e-05,2.4565036506383223e-05,2.4975426730815506e-05,2.5399787309883173e-05,2.5837220684509814e-05,2.6286935495576026e-05,2.6748230934738392e-05,2.7220483781733017e-05,2.770313760734095e-05,2.8195693732946804e-05
675,TOI-251b,9.051766713408444e-06,9.320205671465412e-06,9.597231225529592e-06,9.88225308516403e-06,1.0174768890462197e-05,1.0474347551116254e-05,1.0780616263277605e-05,1.1093250291280398e-05,1.1411964850798795e-05,1.1736508605537065e-05,1.2066658414637403e-05,1.2402215058199453e-05,1.2742999734097782e-05,1.3088851167765296e-05,1.3439623212695428e-05,1.3795182846514316e-05,1.4155408488009144e-05,1.4520188576179637e-05,1.4889420364454545e-05,1.5263008892573953e-05
676,TOI-1268b,8.439996239204172e-06,8.659397186495578e-06,8.887613184208351e-06,9.123936593956277e-06,9.367770037919908e-06,9.61860498535015e-06,9.876005155511907e-06,1.0139593522062392e-05,1.0409042040769073e-05,1.0684063458154294e-05,1.0964404725707575e-05,1.1249841664172455e-05,1.1540174609414414e-05,1.1835224835194194e-05,1.2134831595461086e-05,1.2438849664148047e-05,1.274714727714302e-05,1.3059604401417628e-05,1.3376111271872401e-05,1.3696567148490915e-05
677,K2-139b,6.860136493492377e-06,7.040412366462205e-06,7.22779672862767e-06,7.421725101583313e-06,7.621720689523971e-06,7.827377380693448e-06,8.038346566956409e-06,8.254326819481984e-06,8.47505572499534e-06,8.700303373538188e-06,8.929867120915226e-06,9.16356734392285e-06,9.401243975375158e-06,9.642753656513892e-06,9.887967381876575e-06,1.0136768539741405e-05,1.0389051272439985e-05,1.0644719096940685e-05,1.0903683738468808e-05,1.116586413948225e-05
678,Gaia-1b,4.1167823014996676e-05,4.228625904110197e-05,4.344632615189418e-05,4.464483300448745e-05,4.5879079007924334e-05,4.714675972339962e-05,4.8445893419536975e-05,4.977476347280659e-05,5.1131872768906885e-05,5.2515907288105086e-05,5.392570678683181e-05,5.5360241011954716e-05,5.681859026515304e-05,5.82999294146921e-05,5.9803514659579585e-05,6.132867250660672e-05,6.287479053830343e-05,6.444130963935034e-05,6.60277174177411e-05,6.763354261015251e-05
679,HATS-12b,2.8877860554608423e-05,2.981340463743679e-05,3.077470883869493e-05,3.176023210330259e-05,3.27686532524289e-05,3.379883022203558e-05,3.484976815901654e-05,3.5920594204904866e-05,3.7010537383299046e-05,3.811891242139339e-05,3.9245106632440455e-05,4.038856920061827e-05,4.154880236692164e-05,4.2725354130914685e-05,4.391781216998658e-05,4.512579874315103e-05,4.634896639615211e-05,4.758699432271783e-05,4.883958526621666e-05,5.010646286883057e-05
680,K2-52b,3.375242217601456e-05,3.494871698543975e-05,3.617352436411095e-05,3.742541901910844e-05,3.8703166726032006e-05,4.000568994674082e-05,4.1332040770187793e-05,4.268137941096132e-05,4.405295697036275e-05,4.544610149887851e-05,4.686020663914435e-05,4.829472230327045e-05,4.974914696693162e-05,5.122302125809076e-05,5.271592258982685e-05,5.422746064089342e-05,5.5757273528968655e-05,5.7305024553325906e-05,5.887039940828442e-05,6.0453103788003005e-05
681,K2-406b,3.4592132672161855e-06,3.559983401446431e-06,3.664077635203027e-06,3.7712618306283486e-06,3.88133697974584e-06,3.9941325227262186e-06,4.10950114527723e-06,4.227314687115392e-06,4.347460894278996e-06,4.469840818898079e-06,4.594366720491362e-06,4.720960359219546e-06,4.849551598023591e-06,4.980077250090476e-06,5.112480122603764e-06,5.246708218629647e-06,5.382714067239262e-06,5.520454158264378e-06,5.659888462929333e-06,5.8009800253560705e-06
