,Planet Name,Noise Estimate 1.1-1.1425um,Noise Estimate 1.1425-1.185um,Noise Estimate 1.185-1.2275um,Noise Estimate 1.2275-1.27um,Noise Estimate 1.27-1.3125um,Noise Estimate 1.3125-1.355um,Noise Estimate 1.355-1.3975um,Noise Estimate 1.3975-1.44um,Noise Estimate 1.44-1.4825um,Noise Estimate 1.4825-1.525um,Noise Estimate 1.525-1.5675um,Noise Estimate 1.5675-1.61um,Noise Estimate 1.61-1.6525um,Noise Estimate 1.6525-1.695um,Noise Estimate 1.695-1.7375um,Noise Estimate 1.7375-1.78um,Noise Estimate 1.78-1.8225um,Noise Estimate 1.8225-1.865um,Noise Estimate 1.865-1.9075um,Noise Estimate 1.9075-1.95um
615,GPX-1b,0.00012258580096785458,0.000126863416774172,0.00013124547993843182,0.00013572658719145726,0.00014030206881307145,0.0001449678558486069,0.00014972037571669514,0.00015455646934308366,0.00015947332478863174,0.0001644684236407818,0.00016953949737274332,0.0001746844915541867,0.00017990153629661259,0.00018518892168714664,0.00019054507724225374,0.00019596855462277577,0.00020145801301179908,0.00020701220667982374,0.00021262997435697538,0.00021831023010623728
616,WASP-184b,9.268631051368445e-05,9.549915735826048e-05,9.839848851890406e-05,0.00010137855243821069,0.0001044344458199926,0.00010756195373325624,0.00011075742487807463,0.00011401767331322686,0.00011733990031636627,0.00012072163171729498,0.0001241606672361221,0.00012765503921800296,0.00013120297878391646,0.00013480288787994066,0.0001384533160523991,0.00014215294103547363,0.00014590055243447655,0.00014969503793820776,0.00015353537160959498,0.00015742060389361013
617,NGTS-9b,0.00014576553345211339,0.00015043410065867884,0.00015523369361807038,0.00016015631619531735,0.00016519512046475209,0.0001703441931766253,0.0001755983887283176,0.00018095319722607697,0.00018640463931143583,0.00019194918160746633,0.00019758366819994357,0.00020330526469735063,0.00020911141223969038,0.00021499978943665903,0.00022096828067157348,0.0002270149495507191,0.0002331380165386532,0.00023933584001970413,0.0002456069001800949,0.00025194978522490887
618,WASP-171b,0.00010959549567821622,0.0001129006265947521,0.00011630847874650255,0.00011981215725115029,0.00012340578696019041,0.00012708431996223706,0.00013084338546205643,0.00013467917154092693,0.00013858833116605395,0.00014256790683194232,0.00014661526965378395,0.00015072806977010748,0.0001549041956689059,0.00015914174060962616,0.00016343897472910552,0.0001677943217318981,0.00017220633930227697,0.00017667370255614742,0.00018119518999052043,0.00018576967149630928
619,TOI-4137b,6.083963385063768e-05,6.275001231151947e-05,6.471582070350363e-05,6.673356267496162e-05,6.880024920053908e-05,7.091330374044644e-05,7.307048813122601e-05,7.526984410403865e-05,7.750964671121411e-05,7.978836691871686e-05,8.210464132020866e-05,8.445724743306181e-05,8.684508340563995e-05,8.92671512376656e-05,9.172254281876554e-05,9.42104282432473e-05,9.673004597531289e-05,9.928069452777429e-05,0.00010186172538589456,0.00010447253696120549
620,TOI-1468c,4.586022713791161e-05,4.6112722734670656e-05,4.645662240242792e-05,4.6880269200962606e-05,4.737410645095076e-05,4.7930227337690424e-05,4.8542034617032565e-05,4.920398050962683e-05,4.9911365744865394e-05,5.066018275291217e-05,5.1446992170483726e-05,5.226882474225464e-05,5.312310276664785e-05,5.4007576717178916e-05,5.492027374564918e-05,5.5859455561357885e-05,5.682358376358854e-05,5.781129114010744e-05,5.8821357772525e-05,5.9852691038591315e-05
621,TOI-2567b,7.002312048622461e-05,7.198935773690732e-05,7.402471170942891e-05,7.612408230070159e-05,7.828314510358989e-05,8.049820278450407e-05,8.276606954310996e-05,8.508398038365396e-05,8.74495192021711e-05,8.986056129022393e-05,9.231522699077794e-05,9.481184405851004e-05,9.734891687122585e-05,9.992510107618098e-05,0.00010253918257982168,0.00010519006003287253,0.00010787673014682844,0.00011059827531828041,0.00011335385314541976,0.00011614268750458145
622,TOI-1899b,9.36611931646428e-05,9.469733862278848e-05,9.588968207089215e-05,9.721986014271718e-05,9.867271898637285e-05,0.00010023564185102031,0.0001018980377502178,0.00010365094822980133,0.00010548674180707802,0.00010739887423824616,0.00010938169874075872,0.00011143031450166466,0.00011354044480089162,0.00011570833824096379,0.00011793068815163087,0.000120204566399538,0.00012252736869705508,0.00012489676915270848,0.00012731068229636288,0.00012976723118662077
623,TOI-1468b,4.586022713791161e-05,4.6112722734670656e-05,4.645662240242792e-05,4.6880269200962606e-05,4.737410645095076e-05,4.7930227337690424e-05,4.8542034617032565e-05,4.920398050962683e-05,4.9911365744865394e-05,5.066018275291217e-05,5.1446992170483726e-05,5.226882474225464e-05,5.312310276664785e-05,5.4007576717178916e-05,5.492027374564918e-05,5.5859455561357885e-05,5.682358376358854e-05,5.781129114010744e-05,5.8821357772525e-05,5.9852691038591315e-05
624,TOI-2236b,6.228543010262741e-05,6.425546498197794e-05,6.62819648561007e-05,6.836141028389123e-05,7.049079059491505e-05,7.26675089569108e-05,7.488930816711846e-05,7.7154212071028e-05,7.946047889343203e-05,8.180656374153449e-05,8.419108823668561e-05,8.661281573528156e-05,8.907063096793286e-05,9.156352319829746e-05,9.409057220614986e-05,9.665093655218837e-05,9.92438436982437e-05,0.00010186858164543987,0.00010452449182145677,0.00010721096300131386
625,TOI-3331Ab,8.597485219294334e-05,8.838792994231908e-05,9.08858975174448e-05,9.346248754104158e-05,9.611238601659077e-05,9.883104964613215e-05,0.00010161456381424362,0.00010445953107112609,0.00010736298274427031,0.00011032230827070362,0.0001133351982370531,0.00011639959811863084,0.00011951367043941074,0.000122675763612106,0.00012588438611671815,0.00012913818497514143,0.0001324359277057392,0.0001357764871143582,0.0001391588284108911,0.00014258199824315537
626,TOI-3540Ab,7.431922339574598e-05,7.649550117299204e-05,7.874292655869805e-05,8.105652290212255e-05,8.343205871220325e-05,8.586590608199573e-05,8.83549304279933e-05,9.089640375781384e-05,9.348793581102463e-05,9.612741891638866e-05,9.881298347609587e-05,0.00010154296175683296,0.00010431585822832884,0.0001071303251030512,0.00010998514203801337,0.00011287919919030646,0.00011581148299269051,0.0001187810641489407,0.00012178708745129952,0.00012482876310192418
627,TOI-1288b,4.4412208627099646e-05,4.5542541338168396e-05,4.671997950880405e-05,4.794066389306614e-05,4.920134006277216e-05,5.049924055315275e-05,5.183199358671673e-05,5.31975516552891e-05,5.459413510745561e-05,5.60201871938062e-05,5.7474337946762506e-05,5.895537493456611e-05,6.0462219409729255e-05,6.199390672464731e-05,6.354957014804204e-05,6.512842741096052e-05,6.672976945818317e-05,6.835295099276395e-05,6.99973824871984e-05,7.166252340093843e-05
628,NGTS-24b,0.0001273029217653136,0.00013103809820199828,0.00013489497033483786,0.00013886504848205087,0.00014294111312592367,0.0001471169736908093,0.0001513872806600384,0.00015574737777241472,0.00016019318466738147,0.00016472110289932995,0.0001693279400588411,0.00017401084804867306,0.00017876727251734181,0.00018359491115661007,0.00018849167909259045,0.00019345567999306724,0.00019848518181127435,0.00020357859631356536,0.0002087344617133067,0.00021395142786884115
629,TOI-1136f,2.0690475483420283e-05,2.129150298680275e-05,2.1912453764842188e-05,2.255191922080679e-05,2.320870233665256e-05,2.3881777406897917e-05,2.457025869005395e-05,2.527337575787767e-05,2.5990453930870018e-05,2.6720898615877014e-05,2.746418266597765e-05,2.8219836102125433e-05,2.8987437695809147e-05,2.9766608029661558e-05,3.055700374045537e-05,3.135831271459683e-05,3.217025005595834e-05,3.2992554683842164e-05,3.382498644807241e-05,3.466732367083532e-05
630,CoRoT-36b,0.00012033895353941164,0.00012440844882608606,0.00012858238931724033,0.0001328550095301874,0.0001372213448456651,0.00014167708495676156,0.00014621845888073646,0.00015084214385719551,0.0001555451925164966,0.00016032497416179202,0.00016517912705499472,0.00017010551935660252,0.00017510221692662882,0.0001801674566068473,0.00018529962391359498,0.00019049723430361904,0.0001957589173530943,0.0002010834033262093,0.0002064695117151497,0.00021191614141536977
631,HATS-61b,9.68958099656163e-05,9.957400898439648e-05,0.00010234896298669385,0.00010521339812221915,0.00010816115283086515,0.00011118696409809468,0.00011428630139542409,0.00011745523636166163,0.00012069033957153459,0.00012398859804629966,0.00012734734880073006,0.00013076422490011945,0.00013423711135868738,0.0001377641088412288,0.00014134350359794703,0.00014497374241312412,0.0001486534116134512,0.00015238121938390548,0.0001561559807943287,0.00015997660505998076
632,TOI-3362b,5.057993589459417e-05,5.224716530351579e-05,5.395900642322429e-05,5.571287275141451e-05,5.750654306216917e-05,5.9338094028234506e-05,6.120584743381565e-05,6.310832841353695e-05,6.504423211361913e-05,6.701239685065405e-05,6.90117823299526e-05,7.104145183806813e-05,7.310055758247584e-05,7.51883285426188e-05,7.730406033947062e-05,7.944710673853136e-05,8.161687248316304e-05,8.381280721800358e-05,8.603440031076145e-05,8.828117641846026e-05
633,TOI-2134b,1.333667574987326e-05,1.360258799828484e-05,1.3885207781330004e-05,1.41829070348335e-05,1.4494325835038447e-05,1.4818318519525006e-05,1.515391226498349e-05,1.5500274902420334e-05,1.5856689662950706e-05,1.6222535180096276e-05,1.6597269519286294e-05,1.6980417321891386e-05,1.73715593792145e-05,1.777032411799677e-05,1.81763806012696e-05,1.858943273924535e-05,1.900921447308827e-05,1.9435485745952978e-05,1.9868029114993467e-05,2.030664688825449e-05
634,HD3167c,1.5377503574024238e-05,1.5775705078180036e-05,1.6190012760467358e-05,1.6619128754238616e-05,1.7061957638502966e-05,1.7517567096874202e-05,1.7985157429633147e-05,1.846403768465284e-05,1.8953606792710777e-05,1.9453338526204344e-05,1.996276940750529e-05,2.0481488913597727e-05,2.100913148359844e-05,2.1545369953076262e-05,2.2089910126012794e-05,2.2642486260248627e-05,2.3202857291312818e-05,2.377080365684742e-05,2.4346124612461663e-05,2.492863595195733e-05
635,HD3167b,2.5276164162873572e-05,2.5933227768597457e-05,2.6616690753567457e-05,2.7324433877026695e-05,2.8054668107392265e-05,2.8805870492955224e-05,2.9576734456891493e-05,3.036613087787639e-05,3.11730773265771e-05,3.1996713534120064e-05,3.2836281668924474e-05,3.369111035726837e-05,3.4560601643501256e-05,3.544422027693868e-05,3.634148485410001e-05,3.725196045086827e-05,3.817525245909052e-05,3.9111001402951315e-05,4.005887855710589e-05,4.1018582224596015e-05
636,TOI-2046b,7.40094096629259e-05,7.635099421720033e-05,7.875965786735949e-05,8.123122176075774e-05,8.376211104164027e-05,8.634924215938344e-05,8.898993477599417e-05,9.168184222370795e-05,9.442289610297004e-05,9.721126176817128e-05,0.00010004530227558643,0.00010292354896614886,0.00010584467729317029,0.00010880748682832134,0.00011181088462035524,0.00011485387126259051,0.0001179355291630521,0.0001210550126166859,0.0001242115393604897,0.00012740438335563995
637,TOI-954b,2.9997084895110884e-05,3.0857703992210555e-05,3.174747012566517e-05,3.266428912456254e-05,3.36063828645065e-05,3.457222896761372e-05,3.556051388221373e-05,3.6570096006425036e-05,3.7599976435045466e-05,3.864927555211932e-05,3.971721414904752e-05,4.080309807759782e-05,4.1906305687166614e-05,4.3026277472277317e-05,4.416250748761089e-05,4.5314536186365015e-05,4.6481944412299135e-05,4.7664348332700984e-05,4.886139514326466e-05,5.007275940975139e-05
638,TOI-181b,5.895628542247615e-05,6.035111568913801e-05,6.181183075127628e-05,6.333268399264369e-05,6.490884554669934e-05,6.653622176216672e-05,6.821131572618374e-05,6.993111838731115e-05,7.169302274598493e-05,7.349475561926225e-05,7.533432292741225e-05,7.720996548043543e-05,7.912012298835338e-05,8.1063404564627e-05,8.303856439521478e-05,8.504448154653197e-05,8.708014311199533e-05,8.914463006869966e-05,9.123710534731433e-05,9.335680371968437e-05
639,TOI-1811b,8.147080482189435e-05,8.323861896085367e-05,8.510304846148248e-05,8.70551330474796e-05,8.908736713764548e-05,9.119341024220186e-05,9.336786380553118e-05,9.560609743857422e-05,9.790411228926154e-05,0.00010025843263952826,0.00010266601917088589,0.00010512419901964882,0.00010763060895509811,0.00011018314889854082,0.00011277994365359748,0.00011541931120370973,0.00011809973629776556,0.00012081984832119442,0.00012357840266108934,0.00012637426493644085
640,TOI-2145b,1.4573207847468548e-05,1.5028973355122899e-05,1.5498053177307518e-05,1.5979602011832597e-05,1.6472897460126886e-05,1.697731702788714e-05,1.749232015688795e-05,1.8017434048558564e-05,1.8552242376361577e-05,1.9096376221310387e-05,1.9649506734488183e-05,2.021133915297527e-05,2.0781607885166882e-05,2.1360072447609525e-05,2.1946514084817277e-05,2.254073294064724e-05,2.3142545677994418e-05,2.3751783465122958e-05,2.4368290263579558e-05,2.4991921365544158e-05
641,TOI-2152Ab,4.3776109693622216e-05,4.5237902880180296e-05,4.673798940691351e-05,4.8274202710610646e-05,4.98446797117511e-05,5.1447805055606404e-05,5.308216739511375e-05,5.474652478029895e-05,5.643977700838197e-05,5.816094334744442e-05,5.990914444703698e-05,6.16835875395299e-05,6.34835542489443e-05,6.530839048169164e-05,6.715749799158624e-05,6.903032730045968e-05,7.092637172342745e-05,7.28451622997806e-05,7.478626347062944e-05,7.674926937566299e-05
642,TOI-1246b,6.678582212774756e-05,6.844854548442843e-05,7.018324152821824e-05,7.198389405729676e-05,7.384543511259946e-05,7.576355958567334e-05,7.773458174626256e-05,7.975532306616885e-05,8.182302367400227e-05,8.393527184131326e-05,8.608994736262935e-05,8.828517573942258e-05,9.051929083725432e-05,9.279080424152521e-05,9.509837994887434e-05,9.744081333874254e-05,9.981701360139792e-05,0.00010222598897486442,0.00010466683427817233,0.00010713872033251104
643,HD15906c,2.775788082499192e-05,2.8357925152695273e-05,2.8990970193045892e-05,2.965394802479195e-05,3.034428914708708e-05,3.1059823209292876e-05,3.179870252545863e-05,3.2559342522798554e-05,3.334037492218655e-05,3.414061059460727e-05,3.49590098448055e-05,3.5794658449311686e-05,3.664674819175619e-05,3.751456094176773e-05,3.839745554745096e-05,3.929485697795618e-05,4.0206247277759894e-05,4.11311579890476e-05,4.206916377098973e-05,4.3019877000410006e-05
644,TOI-2497b,1.7269122225357616e-05,1.7894161974559777e-05,1.8533633148812425e-05,1.9186848367584e-05,1.9853210708810783e-05,2.0532197570464786e-05,2.1223347950498712e-05,2.1926252324641222e-05,2.264054451925922e-05,2.3365895131392377e-05,2.4102006159606104e-05,2.4848606590552693e-05,2.5605448745951452e-05,2.6372305239177187e-05,2.7148966424044007e-05,2.793523824365645e-05,2.8730940406519042e-05,2.953590483195705e-05,3.0349974318435062e-05,3.117300139736043e-05
645,TOI-2445b,0.00012432061833132633,0.00012462513278542638,0.00012520235272211235,0.0001260161876437221,0.00012703715024146335,0.00012824092300597886,0.00012960727899668023,0.00013111925961857378,0.00013276254133360603,0.00013452494293723734,0.00013639603858315016,0.00013836685119030995,0.00014042960754363744,0.00014257754117376115,0.0001448047325537326,0.0001471059786735734,0.00014947668591576177,0.0001519127815420899,0.00015441064014506446,0.00015696702220721568
646,TOI-1422b,3.7264462824977895e-05,3.836213288061835e-05,3.9495325109882375e-05,4.066157462923723e-05,4.185878474910113e-05,4.308515710710046e-05,4.433913724064178e-05,4.5619371762818634e-05,4.6924674354893846e-05,4.82539985265096e-05,4.960641562047524e-05,5.0981096917995593e-05,5.237729897655348e-05,5.379435153624893e-05,5.523164748189035e-05,5.668863446187203e-05,5.81648078510439e-05,5.965970481056675e-05,6.117289924839491e-05,6.270399752327713e-05
647,TOI-2154b,6.436714868666616e-05,6.641313331920592e-05,6.851727354064361e-05,7.067597435684667e-05,7.288615911268206e-05,7.514517290004576e-05,7.745070703250016e-05,7.98007394097899e-05,8.219348699761226e-05,8.462736763783431e-05,8.710096911202556e-05,8.961302389311399e-05,9.216238839445262e-05,9.474802580230145e-05,9.736899178424947e-05,0.00010002442252158004,0.00010271352463169994,0.00010543556663715446,0.00010818987170752797,0.0001109758114547257
648,HAT-P-60b,2.283758968770244e-05,2.3555839161979922e-05,2.429487274819052e-05,2.5053382845879065e-05,2.5830251435554406e-05,2.6624514652460044e-05,2.7435335102000253e-05,2.826198001133809e-05,2.910380382852667e-05,2.996023424520064e-05,3.083076087943829e-05,3.171492604382036e-05,3.261231716147034e-05,3.352256049461111e-05,3.444531592607831e-05,3.538027259135255e-05,3.6327145202051066e-05,3.728567093500685e-05,3.8255606786669906e-05,3.923672731244704e-05
649,TOI-1386b,3.212441094641288e-05,3.3061919913398786e-05,3.403025804796863e-05,3.5027259076648374e-05,3.605108152102073e-05,3.710014694475366e-05,3.8173091866924795e-05,3.9268729941953206e-05,4.038602193737146e-05,4.152405169510305e-05,4.268200672794332e-05,4.3859162438811e-05,4.5054869195138654e-05,4.6268541671054966e-05,4.749965000411744e-05,4.874771241400874e-05,5.001228900684339e-05,5.129297654691623e-05,5.2589404022505367e-05,5.390122886703706e-05
650,K2-39b,2.894834798597673e-05,2.960584626506396e-05,3.0296626865356664e-05,3.1017696956113256e-05,3.176654531169163e-05,3.2541046962938074e-05,3.333938962655325e-05,3.4160016344327935e-05,3.5001580327068754e-05,3.586290908605823e-05,3.674297570255834e-05,3.764087563429886e-05,3.8555807854306446e-05,3.948705940708175e-05,4.043399268096719e-05,4.1396034854905964e-05,4.237266909765231e-05,4.336342718838669e-05,4.436788329719605e-05,4.5385648717413236e-05
651,Kepler-444e,1.694230586414974e-05,1.735024547233485e-05,1.7776884703572453e-05,1.822061532400374e-05,1.8680084636121015e-05,1.9154145277657556e-05,1.9641816415239365e-05,2.0142253435385072e-05,2.06547240446769e-05,2.1178589255399486e-05,2.1713288131966867e-05,2.2258325459036277e-05,2.2813261698978694e-05,2.337770475770241e-05,2.3951303189714344e-05,2.4533740556808974e-05,2.512473071767004e-05,2.5724013873429433e-05,2.6331353230796242e-05,2.6946532172568128e-05
652,Kepler-102e,4.958161169256339e-05,5.0715803796330424e-05,5.1906721154298876e-05,5.314928892224126e-05,5.443924770630378e-05,5.5772992265286756e-05,5.71474470269192e-05,5.855996901175305e-05,6.000827139705289e-05,6.149036279044384e-05,6.300449857975524e-05,6.454914165205682e-05,6.612293044475132e-05,6.772465278113505e-05,6.93532243043141e-05,7.100767059279532e-05,7.268711224375362e-05,7.439075236370421e-05,7.611786602388019e-05,7.786779132818313e-05
653,TOI-615b,4.372617478008689e-05,4.522632643178206e-05,4.6764101348854644e-05,4.833748234714417e-05,4.994472961737949e-05,5.1584330212349183e-05,5.325495837784568e-05,5.495544409689295e-05,5.6684747921200146e-05,5.844194066320093e-05,6.0226186880544814e-05,6.203673134524902e-05,6.387288788085667e-05,6.573403009267601e-05,6.761958362230778e-05,6.95290196378211e-05,7.14618493320225e-05,7.34176192481486e-05,7.539590728860925e-05,7.739631929067464e-05
