,Planet Name,Noise Estimate 1.1-1.1425um,Full Phase Curve Noise Estimate 1.1-1.1425um,Noise Estimate 1.1425-1.185um,Full Phase Curve Noise Estimate 1.1425-1.185um,Noise Estimate 1.185-1.2275um,Full Phase Curve Noise Estimate 1.185-1.2275um,Noise Estimate 1.2275-1.27um,Full Phase Curve Noise Estimate 1.2275-1.27um,Noise Estimate 1.27-1.3125um,Full Phase Curve Noise Estimate 1.27-1.3125um,Noise Estimate 1.3125-1.355um,Full Phase Curve Noise Estimate 1.3125-1.355um,Noise Estimate 1.355-1.3975um,Full Phase Curve Noise Estimate 1.355-1.3975um,Noise Estimate 1.3975-1.44um,Full Phase Curve Noise Estimate 1.3975-1.44um,Noise Estimate 1.44-1.4825um,Full Phase Curve Noise Estimate 1.44-1.4825um,Noise Estimate 1.4825-1.525um,Full Phase Curve Noise Estimate 1.4825-1.525um,Noise Estimate 1.525-1.5675um,Full Phase Curve Noise Estimate 1.525-1.5675um,Noise Estimate 1.5675-1.61um,Full Phase Curve Noise Estimate 1.5675-1.61um,Noise Estimate 1.61-1.6525um,Full Phase Curve Noise Estimate 1.61-1.6525um,Noise Estimate 1.6525-1.695um,Full Phase Curve Noise Estimate 1.6525-1.695um,Noise Estimate 1.695-1.7375um,Full Phase Curve Noise Estimate 1.695-1.7375um,Noise Estimate 1.7375-1.78um,Full Phase Curve Noise Estimate 1.7375-1.78um,Noise Estimate 1.78-1.8225um,Full Phase Curve Noise Estimate 1.78-1.8225um,Noise Estimate 1.8225-1.865um,Full Phase Curve Noise Estimate 1.8225-1.865um,Noise Estimate 1.865-1.9075um,Full Phase Curve Noise Estimate 1.865-1.9075um,Noise Estimate 1.9075-1.95um,Full Phase Curve Noise Estimate 1.9075-1.95um
660,HD221416b,1.1228473938726307e-05,1.872840413274932e-06,1.1501856261071135e-05,1.918438903715961e-06,1.1787534090201221e-05,1.9660882090882778e-06,1.2084459663660487e-05,2.0156135690565113e-06,1.2391751266154842e-05,2.066867918930945e-06,1.270866066001243e-05,2.119726457268549e-06,1.303454789909742e-05,2.1740824449886576e-06,1.3368861650803613e-05,2.2298439232024942e-06,1.3711123674017213e-05,2.2869311242328044e-06,1.4060916466079698e-05,2.3452744112032166e-06,1.4417873349995243e-05,2.4048126246453856e-06,1.4781670457994554e-05,2.4654917454067363e-06,1.5152020201464586e-05,2.5272638054748884e-06,1.552866591527804e-05,2.5900859946847463e-06,1.591137743705694e-05,2.653919923366846e-06,1.6299947436028714e-05,2.718731010023123e-06,1.6694188346910903e-05,2.7844879699177315e-06,1.7093929795232507e-05,2.8511623856364785e-06,1.7499016424221398e-05,2.9187283446250036e-06,1.790930605168353e-05,2.987162131767565e-06
661,K2-32b,5.833223518179183e-05,1.2544287278963753e-05,5.9836444111623685e-05,1.286776586476777e-05,6.140193589155977e-05,1.3204423264560065e-05,6.302375207665323e-05,1.3553193169846256e-05,6.469770855316045e-05,1.3913175791262125e-05,6.642024496304127e-05,1.4283605477466997e-05,6.81883080309689e-05,1.4663825624737013e-05,6.999926023400782e-05,1.5053269036473165e-05,7.18508076295757e-05,1.545144240267859e-05,7.374094231850885e-05,1.5857913926699898e-05,7.566789619717969e-05,1.62723033796675e-05,7.763010349699841e-05,1.669427404465394e-05,7.962617022233064e-05,1.7123526144329417e-05,8.165484904718545e-05,1.7559791442520372e-05,8.3715018563908e-05,1.8002828781662115e-05,8.58056660260044e-05,1.8452420371661053e-05,8.79258729150321e-05,1.890836868606927e-05,9.007480280433427e-05,1.9370493852193066e-05,9.22516911019568e-05,1.9838631445317823e-05,9.445583633969909e-05,2.0312630615427287e-05
662,K2-129b,4.964962839055063e-05,1.0791396588924726e-05,4.988996033969657e-05,1.0843632979413333e-05,5.023135078220657e-05,1.0917834534917727e-05,5.066080203498544e-05,1.1011176195964867e-05,5.116766624900242e-05,1.1121343641875336e-05,5.174314013757541e-05,1.1246423469448501e-05,5.237988351192925e-05,1.1384820281283053e-05,5.30717279153489e-05,1.1535193357117603e-05,5.3813451667754394e-05,1.169640775954315e-05,5.46006044428103e-05,1.1867496205661665e-05,5.5429369197029056e-05,1.2047629057238042e-05,5.629645255500957e-05,1.223609049582164e-05,5.719899708134808e-05,1.2432259454958014e-05,5.8134510537168506e-05,1.2635594244024736e-05,5.910080842774343e-05,1.2845620060899127e-05,6.009596703277134e-05,1.3061918783041853e-05,6.111828476552756e-05,1.3284120568869565e-05,6.21662501957696e-05,1.3511896907501282e-05,6.32385154392633e-05,1.374495483494516e-05,6.433387389616036e-05,1.3983032095512503e-05
663,TOI-2136b,6.623429572892181e-05,1.4729943624746459e-05,6.644813839682487e-05,1.477750041399155e-05,6.680378950850274e-05,1.485659419414638e-05,6.728265008112817e-05,1.4963088709733212e-05,6.786951099206409e-05,1.5093601581328204e-05,6.855181937704132e-05,1.5245341158760105e-05,6.931912579818177e-05,1.541598357598399e-05,7.01626627139291e-05,1.5603579006381617e-05,7.107501955643532e-05,1.5806479402737764e-05,7.204988974228653e-05,1.602328223457891e-05,7.30818718407471e-05,1.62527862696831e-05,7.416631193874343e-05,1.649395651739399e-05,7.529917764626808e-05,1.674589620849514e-05,7.647695662203207e-05,1.700782422817875e-05,7.769657426216898e-05,1.7279056810714063e-05,7.895532648406609e-05,1.755899259114348e-05,8.025082448965877e-05,1.784710032110941e-05,8.158094910239298e-05,1.8142908713783346e-05,8.294381280593742e-05,1.8445998001598585e-05,8.433772801754035e-05,1.8755992880514797e-05
664,HD15337c,2.2002846715043626e-05,2.7815776835116213e-06,2.2547271721413998e-05,2.850403343558151e-06,2.3115513717088476e-05,2.922239923364052e-06,2.3705571006749317e-05,2.996834370626723e-06,2.4315757877850917e-05,3.0739735792668273e-06,2.4944642766206593e-05,3.1534765723841605e-06,2.559100041329385e-05,3.235188454032445e-06,2.6253774467203968e-05,3.318975681269112e-06,2.693204796767905e-05,3.404722332903459e-06,2.762501984588825e-05,3.4923271386220737e-06,2.8331986057955232e-05,3.5817010939084026e-06,2.9052324321072587e-05,3.672765530397743e-06,2.97854816745397e-05,3.76545054335619e-06,3.053096427373216e-05,3.859693701444558e-06,3.1288328962399234e-05,3.955438981296719e-06,3.205717627129422e-05,4.052635882413522e-06,3.283714456848165e-05,4.151238687650527e-06,3.362790514542884e-05,4.251205842006659e-06,3.442915806801405e-05,4.352499428112845e-06,3.524062865632315e-05,4.45508472121146e-06
665,WASP-187b,2.6612700428772815e-05,9.364563474849871e-06,2.7441334856329697e-05,9.656146048932156e-06,2.82943574205425e-05,9.956310399762689e-06,2.9170208830734088e-05,1.0264507839072837e-05,3.0067557007015366e-05,1.0580269630264139e-05,3.098525451462065e-05,1.0903192010263946e-05,3.192230531695566e-05,1.1232924490479964e-05,3.287783855023679e-05,1.1569160628535133e-05,3.3851087646510734e-05,1.191163068200794e-05,3.48413735718243e-05,1.2260095710225182e-05,3.584809126056517e-05,1.2614342800733718e-05,3.6870698554108754e-05,1.2974181176995593e-05,3.790870711788707e-05,1.3339439002256733e-05,3.89616749335402e-05,1.370996073766081e-05,4.002920005419148e-05,1.4085604944835195e-05,4.111091537963014e-05,1.4466242447365232e-05,4.2206484260368176e-05,1.485175478393553e-05,4.3315596779448864e-05,1.524203289996063e-05,4.443796659166683e-05,1.56369760353595e-05,4.557332822375308e-05,1.60364907745359e-05
666,TOI-4406b,5.4199987573456864e-05,6.273726172631558e-06,5.590648899011135e-05,6.471256155212978e-06,5.766227926734037e-05,6.6744913939844766e-06,5.9464263096476854e-05,6.88307360253555e-06,6.130979368354649e-05,7.09669641067363e-06,6.319658896106738e-05,7.315095665819907e-06,6.512266610626549e-05,7.5380418533990065e-06,6.708628986064048e-05,7.765334114754736e-06,6.908593136759093e-05,7.996795482546251e-06,7.112023510689218e-05,8.232269053366526e-06,7.318799212088523e-05,8.471614888635386e-06,7.528811817270497e-05,8.714707486383124e-06,7.741963580259236e-05,8.96143370424298e-06,7.958165948892809e-05,9.2116910418195e-06,8.177338330011019e-05,9.465386211375716e-06,8.399407055847785e-05,9.722433941417512e-06,8.624304514006453e-05,9.982755969627592e-06,8.851968411244974e-05,1.0246280190686286e-05,9.082341147353819e-05,1.0512939931526263e-05,9.315369280111745e-05,1.0782673332011178e-05
667,TOI-2338b,9.121582557429507e-05,1.2140523342566348e-05,9.375984353240017e-05,1.2479123680937747e-05,9.639434502867929e-05,1.2829767077631576e-05,9.911259901402807e-05,1.3191557652374239e-05,0.00010190890059729326,1.3563736103106292e-05,0.00010477837418223982,1.3945653504166777e-05,0.00010771682046736864,1.4336750942477273e-05,0.00011072059633371916,1.4736543531007466e-05,0.00011378651966666041,1.5144607740871738e-05,0.00011691179327702861,1.5560571275485342e-05,0.000120093943593317,1.5984104910698538e-05,0.00012333077088027476,1.6414915869057503e-05,0.00012662030852774332,1.6852742401283695e-05,0.00012996078953328,1.7297349325222412e-05,0.00013335061873267495,1.7748524329816842e-05,0.00013678834965514478,1.8206074894611256e-05,0.00014027266512402675,1.8669825707767812e-05,0.00014380236090980443,1.9139616490338638e-05,0.0001473763318852674,1.9615300153563524e-05,0.00015099356024323465,2.009674123068808e-05
668,K2-353b,7.912363554654482e-05,1.2920862005040537e-05,8.138794734655983e-05,1.3290623329861973e-05,8.372928304492091e-05,1.3672962630338159e-05,8.614209071140203e-05,1.4066973278205412e-05,8.862165708900332e-05,1.447188560024448e-05,9.11639474983006e-05,1.4887040734716845e-05,9.37654812782805e-05,1.5311870290896657e-05,9.642323390081497e-05,1.574588036439867e-05,9.913455932837885e-05,1.6188638858220687e-05,0.0001018971278930846,1.6639765338411655e-05,0.00010470887619071987,1.7098922851785544e-05,0.00010756796635886062,1.756581127605143e-05,0.00011047275274568312,1.8040161876842206e-05,0.00011342175444528737,1.8521732822742458e-05,0.00011641363252411104,1.901030546636986e-05,0.00011944717102461419,1.9505681242283512e-05,0.00012252126103041956,2.0007679064826946e-05,0.00012563488722812935,2.0516133133677475e-05,0.00012878711651721417,2.1030891073845085e-05,0.00013197708830932814,2.155181235155395e-05
669,TOI-1411b,2.1992502003584097e-05,1.0305542832579861e-05,2.2357113936422437e-05,1.0476397603470543e-05,2.2752396277424183e-05,1.066162432735544e-05,2.3175105763638872e-05,1.0859703232393776e-05,2.362254660881768e-05,1.106937109075225e-05,2.4092458648804048e-05,1.1289568804265488e-05,2.458293171149937e-05,1.1519401278761092e-05,2.509233934884206e-05,1.175810637129776e-05,2.561928703571626e-05,1.2005030616512148e-05,2.6162571298569153e-05,1.2259610074555833e-05,2.6721147186777046e-05,1.2521355088389848e-05,2.729410217346042e-05,1.2789838053877063e-05,2.788063505582223e-05,1.3064683532618458e-05,2.8480038775832722e-05,1.334556020183823e-05,2.9091686339311488e-05,1.3632174256157573e-05,2.9715019201955665e-05,1.3924263965363342e-05,3.0349537633279158e-05,1.4221595159012886e-05,3.0994792676815085e-05,1.4523957459037414e-05,3.165037940659677e-05,1.4831161119773016e-05,3.231593124250454e-05,1.5143034364169305e-05
670,NGTS-13b,8.283038161637673e-05,3.0636375933374074e-05,8.526021603444993e-05,3.1535095934843005e-05,8.776924377302624e-05,3.246310707672442e-05,9.035193870611669e-05,3.341836541729128e-05,9.300360155173246e-05,3.439913283863542e-05,9.572020283601995e-05,3.5403918963996736e-05,9.849826058218367e-05,3.6431435918708754e-05,0.00010133474409185903,3.748056274192804e-05,0.00010422699754889176,3.855031713005386e-05,0.00010717267883655589,3.963983280712447e-05,0.00011016971014239348,4.0748341255087214e-05,0.00011321623777773501,4.1875156852291736e-05,0.00011631059926071442,4.301966469852345e-05,0.00011945129616957281,4.418131057428684e-05,0.00012263697161378142,4.53595926080762e-05,0.00012586639142630053,4.6554054319978544e-05,0.0001291384283740538,4.7764278781620285e-05,0.00013245204883160507,4.898988368717572e-05,0.000135806301476884,5.023051717226837e-05,0.00013920030765602714,5.148585425022608e-05
671,K2-280b,5.977911038684526e-05,1.328337990472766e-05,6.141503666826916e-05,1.3646895356056021e-05,6.311109277793915e-05,1.402377211950546e-05,6.486270660407482e-05,1.4412994236535385e-05,6.666600747703482e-05,1.4813701614464616e-05,6.851769113143592e-05,1.522516002001153e-05,7.041491483621913e-05,1.5646737776385034e-05,7.235521512704314e-05,1.6077887482787165e-05,7.433644266215571e-05,1.6518131538884704e-05,7.63567101857293e-05,1.6967050581860574e-05,7.84143506215711e-05,1.742427417451261e-05,8.050788306697017e-05,1.788947324882384e-05,8.263598499948237e-05,1.8362353930095492e-05,8.479746940846295e-05,1.884265245539695e-05,8.699126585931116e-05,1.93301309658947e-05,8.921640472021334e-05,1.982457400191286e-05,9.147200394883523e-05,2.0325785566834184e-05,9.375725796414344e-05,2.0833586654332862e-05,9.607142822665559e-05,2.1347813155233358e-05,9.841383522630787e-05,2.186831407715276e-05
672,HD93963Ac,2.6563342730902377e-05,7.1357257672572e-06,2.736761619813413e-05,7.351778203209486e-06,2.8196716526112463e-05,7.574499892792393e-06,2.9048986948296764e-05,7.803445777873968e-06,2.9923015298665287e-05,8.038236507497855e-06,3.081758788010039e-05,8.278546045521551e-06,3.1731653481312924e-05,8.524092004462471e-06,3.266429503041758e-05,8.77462803078188e-06,3.361470705799247e-05,9.029937750773844e-06,3.4582177624650586e-05,9.28982991575856e-06,3.5566073712097534e-05,9.55413447767392e-06,3.656582932491825e-05,9.822699392851764e-06,3.758093573155829e-05,1.0095388000447164e-05,3.86109334066146e-05,1.0372076857891452e-05,3.9655405336102525e-05,1.0652653942482288e-05,4.071397142217945e-05,1.0937017148321446e-05,4.1786283780540377e-05,1.1225073023051507e-05,4.287202276705175e-05,1.1516735700488252e-05,4.397089360359511e-05,1.1811925994219162e-05,4.508262349899926e-05,1.2110570624197781e-05
673,HATS-37Ab,8.266967118518832e-05,2.3023127418393565e-05,8.483397310465756e-05,2.3625875659065672e-05,8.70841732332941e-05,2.4252546160299828e-05,8.941342450053877e-05,2.4901232044087844e-05,9.181594456966992e-05,2.5570322955952563e-05,9.42868092959067e-05,2.6258447543969022e-05,9.682179259923306e-05,2.6964428864074226e-05,9.941724105242281e-05,2.76872494534026e-05,0.00010206997472662658,2.8426023716232844e-05,0.00010477720810533761,2.9179975898887224e-05,0.0001075364864858865,2.994842237783702e-05,0.00011034563444192375,3.073075730673841e-05,0.00011320271375836,3.152644090150459e-05,0.00011610598886508204,3.2334989813752926e-05,0.00011905389825148056,3.3155969169880956e-05,0.00012204503068471242,3.3988985947960563e-05,0.0001250781053119482,3.4833683436304474e-05,0.00012815195492265735,3.5689736572088766e-05,0.00013126551179721852,3.655684800025519e-05,0.0001344177956842081,3.7434744725240746e-05
674,K2-33b,7.308726454252005e-05,2.1424313838657956e-05,7.354620727762686e-05,2.1558845254663814e-05,7.414728857710697e-05,2.1735042222538e-05,7.487256420829443e-05,2.1947644689456857e-05,7.570731001471245e-05,2.2192336514279486e-05,7.663933354896618e-05,2.246554368419963e-05,7.765845351901986e-05,2.2764281723095194e-05,7.875610156711814e-05,2.3086038959654058e-05,7.992501436397659e-05,2.3428686269916295e-05,8.115899316768527e-05,2.379040659597291e-05,8.2452714330376e-05,2.416963939915265e-05,8.380157867175638e-05,2.4565036506383223e-05,8.520159078531237e-05,2.4975426730815506e-05,8.664926160162441e-05,2.5399787309883173e-05,8.814152917256415e-05,2.5837220684509814e-05,8.967569384232258e-05,2.6286935495576026e-05,9.12493648615308e-05,2.6748230934738392e-05,9.286041616609929e-05,2.7220483781733017e-05,9.450694954403248e-05,2.770313760734095e-05,9.61872637947151e-05,2.8195693732946804e-05
675,TOI-251b,3.9140848789202214e-05,9.051766713408444e-06,4.030160878215197e-05,9.320205671465412e-06,4.149949817387802e-05,9.597231225529592e-06,4.273196448269742e-05,9.88225308516403e-06,4.39968354483474e-05,1.0174768890462197e-05,4.5292246988258465e-05,1.0474347551116254e-05,4.6616587057011424e-05,1.0780616263277605e-05,4.7968451461370206e-05,1.1093250291280398e-05,4.9346608762148606e-05,1.1411964850798795e-05,5.0749972153173e-05,1.1736508605537065e-05,5.2177576748487895e-05,1.2066658414637403e-05,5.362856109902568e-05,1.2402215058199453e-05,5.510215204445462e-05,1.2742999734097782e-05,5.6597652215560063e-05,1.3088851167765296e-05,5.811442965854828e-05,1.3439623212695428e-05,5.965190916983905e-05,1.3795182846514316e-05,6.12095650187085e-05,1.4155408488009144e-05,6.278691480294933e-05,1.4520188576179637e-05,6.438351423492839e-05,1.4889420364454545e-05,6.599895269589113e-05,1.5263008892573953e-05
676,TOI-1268b,3.511624535752861e-05,8.439996239204172e-06,3.6029105657272736e-05,8.659397186495578e-06,3.697864268822177e-05,8.887613184208351e-06,3.79619121832824e-05,9.123936593956277e-06,3.8976428635887534e-05,9.367770037919908e-06,4.002007620498097e-05,9.61860498535015e-06,4.109103965973745e-05,9.876005155511907e-06,4.21877503087519e-05,1.0139593522062392e-05,4.330884326021257e-05,1.0409042040769073e-05,4.4453123340174475e-05,1.0684063458154294e-05,4.561953769110906e-05,1.0964404725707575e-05,4.68071535716322e-05,1.1249841664172455e-05,4.801514024029118e-05,1.1540174609414414e-05,4.9242754071817474e-05,1.1835224835194194e-05,5.0489326251012965e-05,1.2134831595461086e-05,5.175425253658912e-05,1.2438849664148047e-05,5.30369846983386e-05,1.274714727714302e-05,5.43370233155086e-05,1.3059604401417628e-05,5.5653911689060926e-05,1.3376111271872401e-05,5.698723067057018e-05,1.3696567148490915e-05
677,K2-139b,4.724705754842923e-05,6.860136493492377e-06,4.848865158272849e-05,7.040412366462205e-06,4.977920312660897e-05,7.22779672862767e-06,5.111482451052753e-05,7.421725101583313e-06,5.249223195159345e-05,7.621720689523971e-06,5.390862848133032e-05,7.827377380693448e-06,5.536161316957477e-05,8.038346566956409e-06,5.6849110018956724e-05,8.254326819481984e-06,5.8369311739619886e-05,8.47505572499534e-06,5.9920634898196654e-05,8.700303373538188e-06,6.150168384578609e-05,8.929867120915226e-06,6.311122148341127e-05,9.16356734392285e-06,6.474814539808795e-05,9.401243975375158e-06,6.641146825093335e-05,9.642753656513892e-06,6.810030155692745e-05,9.887967381876575e-06,6.981384218908636e-05,1.0136768539741405e-05,7.155136108562609e-05,1.0389051272439985e-05,7.33121937496591e-05,1.0644719096940685e-05,7.509573221611588e-05,1.0903683738468808e-05,7.690141822637283e-05,1.116586413948225e-05
678,Gaia-1b,0.00011982362635580138,4.1167823014996676e-05,0.00012307896148600948,4.228625904110197e-05,0.00012645546861830506,4.344632615189418e-05,0.0001299438589866199,4.464483300448745e-05,0.00013353627221413227,4.5879079007924334e-05,0.00013722600096987027,4.714675972339962e-05,0.0001410072771994996,4.8445893419536975e-05,0.00014487510447519467,4.977476347280659e-05,0.0001488251252756793,5.1131872768906885e-05,0.00015285351499722284,5.2515907288105086e-05,0.00015695689661909023,5.392570678683181e-05,0.00016113227147248287,5.5360241011954716e-05,0.00016537696267094243,5.681859026515304e-05,0.00016968856857480405,5.82999294146921e-05,0.00017406492426676916,5.9803514659579585e-05,0.00017850406946833173,6.132867250660672e-05,0.0001830042216688624,6.287479053830343e-05,0.00018756375349969763,6.444130963935034e-05,0.0001921811735856853,6.60277174177411e-05,0.0001968551102613785,6.763354261015251e-05
679,HATS-12b,7.371859791030159e-05,2.8877860554608423e-05,7.610682878145524e-05,2.981340463743679e-05,7.856081936528065e-05,3.077470883869493e-05,8.10766356993015e-05,3.176023210330259e-05,8.365090511500526e-05,3.27686532524289e-05,8.628071218313201e-05,3.379883022203558e-05,8.896351727038833e-05,3.484976815901654e-05,9.169709216799692e-05,3.5920594204904866e-05,9.447946874887885e-05,3.7010537383299046e-05,9.730889766770687e-05,3.811891242139339e-05,0.00010018381487482108,3.9245106632440455e-05,0.00010310281426293639,4.038856920061827e-05,0.00010606462516673149,4.154880236692164e-05,0.00010906809373208608,4.2725354130914685e-05,0.00011211216739332616,4.391781216998658e-05,0.00011519588186378552,4.512579874315103e-05,0.00011831835017191939,4.634896639615211e-05,0.00012147875337241405,4.758699432271783e-05,0.00012467633263682184,4.883958526621666e-05,0.00012791038248660398,5.010646286883057e-05
680,K2-52b,8.477094287087089e-05,3.375242217601456e-05,8.777549876370893e-05,3.494871698543975e-05,9.085166543950209e-05,3.617352436411095e-05,9.3995863201835e-05,3.742541901910844e-05,9.720499223269833e-05,3.8703166726032006e-05,0.00010047634623967549,4.000568994674082e-05,0.00010380754449545746,4.1332040770187793e-05,0.00010719647783582541,4.268137941096132e-05,0.000110641265363211,4.405295697036275e-05,0.00011414021944187857,4.544610149887851e-05,0.00011769181717414642,4.686020663914435e-05,0.0001212946769860096,4.829472230327045e-05,0.00012494753927335154,4.974914696693162e-05,0.00012864925029969332,5.122302125809076e-05,0.00013239874871626565,5.271592258982685e-05,0.00013619505421119893,5.422746064089342e-05,0.00014003725789844438,5.5757273528968655e-05,0.00014392451413682356,5.7305024553325906e-05,0.00014785603353146672,5.887039940828442e-05,0.00015183107691812904,6.0453103788003005e-05
681,K2-406b,2.593123840857327e-05,3.4592132672161855e-06,2.6686639759497008e-05,3.559983401446431e-06,2.7466959498115588e-05,3.664077635203027e-06,2.8270442461003815e-05,3.7712618306283486e-06,2.9095596828234256e-05,3.88133697974584e-06,2.9941144035215948e-05,3.9941325227262186e-06,3.0805979772460484e-05,4.10950114527723e-06,3.168914331433206e-05,4.227314687115392e-06,3.258979317346968e-05,4.347460894278996e-06,3.350718760872939e-05,4.469840818898079e-06,3.4440668892714115e-05,4.594366720491362e-06,3.538965051751897e-05,4.720960359219546e-06,3.635360671596548e-05,4.849551598023591e-06,3.7332063821879836e-05,4.980077250090476e-06,3.8324593101777354e-05,5.112480122603764e-06,3.9330804771975166e-05,5.246708218629647e-06,4.035034297700017e-05,5.382714067239262e-06,4.1382881552358155e-05,5.520454158264378e-06,4.2428120431055666e-05,5.659888462929333e-06,4.348578258140645e-05,5.8009800253560705e-06
